2.264485179954184275e+02,1.133064779307022008e+02
1.478755831460827892e+02,3.420520547570240524e+02
7.452439516613299020e+01,2.643052595227856614e+02
1.650937360617974718e+02,7.079958186819931143e+01
2.043649716232929450e+02,2.105351483378888418e+02
1.878228099622901652e+02,1.358089995240098347e+02
1.585894233033154421e+02,3.330183193103711687e+02
7.330607630986639833e+01,2.432228253991906683e+02
6.219207725706026935e+01,1.624160072239126862e+02
1.083123280206701793e+02,1.151978717871817253e+02
1.111555963026676466e+02,9.078066988951809435e+01
9.357113050060880255e+01,3.029775367465171030e+02
7.111388929739452180e+01,1.823690100449931890e+02
1.402600074262047656e+02,1.163135432621153882e+02
2.063256100737456791e+02,2.253277389951620364e+02
6.685234872322227773e+01,2.880000655064953321e+02
