1.572963091525107302e+02,8.630380233221109165e+01
2.885869100108193948e+02,2.975897665862038366e+02
5.870791396528018424e+01,3.023504149314423444e+02
5.420210036917939078e+01,1.458903955889528561e+02
1.426365649547844328e+02,1.083753436139393358e+02
1.979934429636280129e+02,2.788590221715033408e+02
5.032096029399395576e+01,2.218312390340160221e+02
6.992430914670983100e+01,1.645983160281103608e+02
1.583391497319345262e+02,1.651215161149746677e+02
1.340501794649272824e+02,2.514355311790044141e+02
7.353369112282267395e+01,1.960688937138101551e+02
1.041773035974937329e+02,1.407756121265514935e+02
1.614704305583644839e+02,2.423347360895450322e+02
1.126057083627266167e+02,2.113979958131934325e+02
1.329067521119646926e+02,1.525517747327568259e+02
1.722541662057511189e+02,1.872375963174794151e+02
