1.531081825906806557e+02,5.513803692803907097e+01
3.158898191385712266e+02,4.190866180953287312e+02
7.236422263286820922e+00,3.446511103011075079e+02
2.420089101028666256e+00,1.206908297090326698e+02
8.692856108247447366e+00,5.848359017981126584e+01
1.978222334592481602e+01,1.366466249339696581e+01
1.258233136376421442e+02,2.582365304562881647e+01
6.848492106880830761e+02,1.216079508401573150e+02
2.035122294740417104e+01,5.805229097119455446e+02
1.095301809290478978e+01,1.840477432108968117e+02
6.315503907768507119e+00,4.985740117996672893e+01
3.090062889686623127e+00,3.803461328760162985e+01
6.915015580801649264e+01,1.543537593219969573e+01
4.511855680508510886e+02,5.390895781608934101e+01
5.301919761942804854e+01,6.516906972312717699e+02
1.681582566219167774e+01,2.147073781383318476e+02
