0.000000000000000000e+00,0.000000000000000000e+00
3.178720684354000241e+02,3.391959738798956892e+02
3.529913985364852635e+01,3.300317274143186523e+02
5.819774078065777445e+01,1.443788389119813473e+02
1.064948320517975304e+02,5.793297088106062631e+01
2.950548008133952180e+02,1.359907641985100781e+02
5.306726393186725232e+01,4.127447618910847495e+02
1.697767526537351301e+01,1.878288000906438242e+02
2.757755979443524197e+01,1.020197229437939797e+02
1.926429829827569336e+02,6.055817115090993497e+01
2.091896182422644870e+02,3.972994407298707529e+02
3.692635205611497895e+01,2.662545302431444725e+02
1.281059888103792410e+01,9.192248470788507575e+01
5.185299155273943938e+01,4.537195487371533886e+01
2.568049763408845365e+02,7.063539936072844228e+01
