1.711684499903257404e+02,1.170292399167843485e+02
2.007700615093987153e+02,3.355716136426743788e+02
3.011234351216050698e+01,2.435085365953281951e+02
5.704656158938719557e+01,1.199904875083077371e+02
1.845270323063463138e+02,5.091376180246417960e+01
2.589625594942825728e+02,3.519422244685828787e+02
4.102788667894567709e+01,3.551005734239170692e+02
2.398617549867626053e+01,1.251775395823117378e+02
6.971806251568540347e+01,5.153714430157407378e+01
2.557961297573944819e+02,1.169672380731561674e+02
9.354033524836486890e+01,4.293371192449353657e+02
2.304788358350188915e+01,1.951220287434563261e+02
2.239416037017046079e+01,9.732162279879409539e+01
1.421403667924629417e+02,6.311389113394717754e+01
2.811004175614875749e+02,2.797093029822199242e+02
4.063210286406892635e+01,3.453971432574479650e+02
