1.820713022544087210e+02,1.043110110842099800e+02
1.895705402823929262e+02,2.938405570597872725e+02
6.976830506771493390e+01,2.831339959915451345e+02
7.558115140036520074e+01,1.172287083519657784e+02
1.339309993055089478e+02,1.208037635977085529e+02
1.992418473240721255e+02,2.900812548955035481e+02
4.257084648695025209e+01,2.776598480335088084e+02
4.627649973457098298e+01,1.107464371052366516e+02
1.186389638310931929e+02,6.303986879135462829e+01
2.672096950873027481e+02,2.210552219831555760e+02
5.593651323990473401e+01,3.633057985342631468e+02
1.378195978188312587e+01,1.622862001625036896e+02
7.250972529187988869e+01,6.961395139798781884e+01
2.514347657366818112e+02,1.158322662259756015e+02
1.282929973768110870e+02,4.381131224230525731e+02
3.043562458275215477e+01,2.186967232167994837e+02
