2.099452206174354387e+02,8.842190298206008947e+01
1.951649424284524912e+02,3.168597311947015669e+02
4.301564681566817683e+01,2.670889385964107987e+02
4.938601480512581077e+01,1.231959660138635257e+02
1.065239319467813885e+02,7.749867999752029846e+01
2.692054661274623868e+02,1.726386574920875603e+02
5.556348951225828614e+01,3.760417941513347841e+02
5.228412828087774500e+01,1.730703518357646828e+02
8.677841789122722105e+01,8.403981666002748341e+01
2.638705758326098021e+02,1.305502295433236100e+02
1.005801661673131946e+02,4.539799521464644272e+02
1.485733270841946307e+01,2.476123881933939401e+02
2.349785644415086594e+01,8.774754053217161243e+01
1.046560040961735716e+01,3.153466852850262470e+01
1.002654450902035279e+02,-6.266155913129903610e+00
5.090137953460189806e+02,1.138362942730237251e+02
