1.883132258705846596e+02,8.758006141672686340e+01
2.743180291558745125e+02,3.245695665614850896e+02
4.060903484928677898e+01,3.308814937255344830e+02
1.639313683033876501e+01,1.093223614898502802e+02
3.008917344996332588e+01,3.160955985806811341e+01
2.963955229397122935e+02,3.686810854984938857e+01
1.451676287995615553e+02,6.624442527778666090e+02
1.772503036966493184e+01,3.200158813753250797e+02
3.764880010905406493e+01,1.265311384875015506e+02
1.890046766190686256e+01,4.429946682933952928e+01
1.870931788307805164e+02,4.502266068334912319e+01
2.745774341003065615e+02,3.880925727246646488e+02
3.344804747308194237e+01,3.164083125311076969e+02
1.915886096258448745e+01,1.128325292356344107e+02
5.280044397375483101e+01,4.259882340724792726e+01
2.164615887518570219e+02,6.771296131796145801e+01
