1.737423883994207756e+02,7.238962310008413681e+01
2.625637781371416963e+02,3.471775138010501678e+02
9.629716640992473486e+00,3.076218903396451196e+02
2.836775865458410806e+01,1.184157579671998946e+02
9.539800150104397858e+01,4.504945895594192962e+01
4.613916177670053571e+02,8.623667491500427218e+01
7.441970356801911635e+01,5.183646755636483476e+02
2.641991429023804727e+01,2.205333019604885294e+02
5.178625855700892799e+01,8.769413206170794695e+01
1.622711953792497184e+02,7.538655552846476837e+01
2.472234079456437144e+02,3.548170761075692212e+02
5.144028133499161015e+01,2.770256046153010629e+02
5.969101858061676324e+01,1.260952695953429838e+02
1.981700913234095083e+02,1.265607794769472889e+02
1.763080956012286151e+02,2.851418183098710415e+02
8.500183320491959194e+01,2.556942602582882955e+02
