1.833382804006769788e+02,6.837092395010591872e+01
2.465955949377605521e+02,3.700876790092301007e+02
9.064998179549546009e+00,2.920919487461840163e+02
1.812481528920665852e+01,9.556816116413884288e+01
5.588147014061772211e+01,4.341305385792458793e+01
2.658040465195973070e+02,7.972094533967070618e+01
0.000000000000000000e+00,0.000000000000000000e+00
2.284610703949248389e+01,2.745851594497742667e+02
3.683023533482702305e+01,8.895283298556537943e+01
1.203012499957983721e+02,8.753191455511196750e+01
1.991803905863702653e+02,2.320090957688673825e+02
1.161964532185161971e+02,3.046746319204452789e+02
7.858006474453758017e+01,2.041490690280389799e+02
7.129069320456137859e+01,1.058647931160615911e+02
2.195079084139428858e+02,1.176614995916406059e+02
