1.612049380623783179e+02,8.057096647824323554e+01
3.068781274041185725e+02,2.338568638059592786e+02
6.252011635148976154e+01,3.796538853878211057e+02
5.157589321399869675e+01,1.704963508821279561e+02
6.454578479424043280e+01,7.934314882662975776e+01
2.495998843152672180e+02,9.889544268742319844e+01
1.630743279991748409e+02,4.090210903434318652e+02
2.224169965271799398e+01,2.391420315314721563e+02
2.823400104827697987e+01,1.075361876297274080e+02
5.815705026088210161e+01,5.272421780160387783e+01
3.762699501274024101e+02,4.098408446590644161e+01
8.229273269317843642e+01,8.330829400138104575e+02
-5.683756408679324634e-01,2.809387045000517560e+02
1.214892768236364695e+01,6.933303818962707510e+01
-1.825849246819165161e+00,2.467208549681133434e+01
4.829748801686623239e+00,1.510076987237175139e+01
