1.345442765045241345e+02,6.176567118302957482e+01
3.261747500234071140e+02,1.706041443800836248e+02
6.256383140464983228e+01,4.178675457560173641e+02
3.835143706606806546e+01,1.810222574498718870e+02
7.408150828467665860e+01,9.722571351171184517e+01
1.625422908802968323e+02,1.371257815146357473e+02
1.935876967801484909e+02,3.045875989325964497e+02
4.467490686179171888e+01,2.417269245254907162e+02
9.455567370366875934e+01,1.271140753448155749e+02
1.752676444754213776e+02,1.495154267558307879e+02
1.519956946263415318e+02,2.828063193460683351e+02
8.176923999129388676e+01,2.394995653891338065e+02
8.368512857037383412e+01,1.151598139668874126e+02
1.915199484425525327e+02,1.358894621598225285e+02
1.652621427279961779e+02,3.373510953911180650e+02
4.025594526632551862e+01,2.330709918923129180e+02
