1.654772135757768297e+02,7.282854588941910379e+01
2.584159678262664102e+02,2.704751094356378189e+02
5.604588174161288805e+01,3.408012000100679870e+02
3.062671782625825045e+01,1.511594387873509788e+02
8.858309518455895670e+01,7.162994312407096231e+01
2.623006687927882581e+02,1.018244814917523371e+02
7.762945694009694364e+01,3.820931679911932974e+02
2.706187726126106341e+01,2.014394501662580126e+02
2.987206839616736787e+01,8.227468684904094687e+01
1.508540903853616157e+02,3.905351898261432098e+01
5.195935975873736652e+02,2.470181653877445171e+02
3.563383446551255673e+01,4.680232653399222045e+02
3.061620114928940239e+01,1.863331368331824649e+02
5.214346057272860691e+01,8.179292784615630296e+01
2.292982618964943242e+02,4.619873745077846650e+01
3.573845371697515816e+02,4.137412916370713560e+02
