1.214557163134988400e+02,4.777612792825860311e+01
4.384668396699386790e+02,1.863987913836640473e+02
4.684398831388520534e+01,4.566615839344180472e+02
2.741047323769280197e+01,1.665388763549621558e+02
7.937617518640003311e+00,5.968226219233603302e+01
1.128624501533928139e+02,2.007792332738197416e+01
5.780274733291188340e+02,1.027175794932787625e+02
1.552057409937000543e+01,6.416595023837525105e+02
1.508423088769866638e+01,1.926911419562239587e+02
-1.069015289917635947e+01,6.300664674777531360e+01
5.308121066206707539e+00,1.085280385174274542e+01
-2.797525874635471421e-01,1.334161308863821560e+00
-4.087308632063955116e+00,1.453443952493397973e+00
5.828971418144291983e-01,1.650542345133895950e+01
-9.020409539549936184e+00,9.826334451146705007e+00
2.476771025122003200e-01,3.597735433146744377e+00
