1.793080853765742972e+02,6.857797969724217069e+01
2.069040571318661478e+03,3.123276193095949566e+03
6.067810691346841878e+01,2.894191363593228630e+02
1.899042655460030105e+01,1.527592835144954506e+02
7.043078029440754335e+02,7.676192042291363578e+02
2.756091335730754395e+02,1.209438233347058258e+02
1.468844777173955833e+02,3.835668509326471849e+02
8.560411858445237954e+01,2.213953044412617146e+02
7.466663841980401628e+01,1.478806469228364620e+02
1.481054366754189573e+02,1.165413265052340677e+02
1.726634500423753877e+02,2.463491106033307858e+02
6.846878102066867200e+01,2.347680890812066252e+02
5.307751009676108822e+01,1.114922565265496388e+02
1.684330904303532179e+03,9.799828617611775599e+02
2.540206101693603671e+02,3.138659770340887007e+02
4.927483446823428892e+01,3.226429961641915156e+02
