1.532523905376439188e+02,6.503744881061534500e+01
2.913737849978992358e+02,2.283954537982084503e+02
6.877674189055103682e+01,3.656140014680274817e+02
3.853901109034742234e+01,1.436153297055494704e+02
1.256670316966237664e+02,5.489710227021036104e+01
3.797114924573157850e+02,1.865152332687953276e+02
2.187728882196743285e+01,4.304447183247119142e+02
1.283955768237779971e+01,1.512567698341628954e+02
7.051920004939569253e+01,5.290667322782827853e+01
2.828189525814893273e+02,7.784682878334342604e+01
1.414718323409460083e+02,5.127004088425953796e+02
1.474555926839038911e+01,2.222160730960506783e+02
1.345636458019189519e+01,6.297302736568283876e+01
7.493057734397817171e+01,3.900066459224994730e+01
2.962878870218372640e+02,7.480581280462597249e+01
1.358834593888549875e+02,5.381309424761543596e+02
