1.588165233603757827e+02,9.891090161423674942e+01
2.448092519114895822e+02,2.996522462757311018e+02
5.684031658077716287e+01,2.764232179645064207e+02
4.336934919783892184e+01,1.185306769329548473e+02
1.845128278758382692e+02,1.126712427376579058e+02
1.707988246013809714e+02,2.738709632376744025e+02
7.908948375768267169e+01,2.879092206095099868e+02
5.678387992251600025e+01,1.765980926477297714e+02
1.311289525573421599e+02,7.050052109507987552e+01
3.209103744839937349e+02,2.003182779232306245e+02
6.027619299173743173e+01,3.194370501422444022e+02
5.132376608893961389e+01,1.394181668426090255e+02
1.261154295115989754e+02,5.678993962482127245e+01
3.930485073157635725e+02,1.352406882993507509e+02
5.994953270624058916e+01,4.400576621374105457e+02
2.549206873634812709e+01,1.716637130103626703e+02
