1.590528331644748334e+02,7.230249122334259937e+01
2.459484876136228877e+02,2.457559640164431869e+02
5.536151458264028236e+01,3.292365574099311516e+02
3.476059225760089078e+01,1.320817782332349850e+02
7.723073551564984029e+01,8.223236881543499521e+01
3.089528082106952525e+02,1.020781339609715417e+02
9.509310843569666361e+01,5.016785077306797120e+02
1.887888438876665020e+01,2.276223910549371965e+02
1.557852381314955537e+01,7.551296351311769683e+01
5.797210920531293254e+01,2.894436035076775937e+01
3.565212691381298100e+02,1.969660915322058514e+01
9.483066183882266387e+01,8.750424291463606323e+02
2.543580863424455885e+00,3.194712565391680528e+02
-1.681617375387635560e+00,9.637626394121507190e+01
-4.078960084221331384e-01,3.122823930865649089e+01
