1.712577775363563717e+02,1.075231974952787652e+02
1.801337387793090556e+02,2.839642112909608613e+02
4.116021575329139637e+01,2.739551630823105484e+02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.118869746126864300e+02,1.440345793732748234e+02
1.118833993490423921e+02,3.796616122371675601e+02
5.317154045802950435e+01,2.214479918609881963e+02
7.505864328903435023e+01,9.893066784618659426e+01
1.893454798894151452e+02,1.322158943063842855e+02
1.860671931115861071e+02,3.460410586203243497e+02
5.476332913895336674e+01,2.179794426150755271e+02
6.836135297453232340e+01,1.125914614135813849e+02
2.216294296295257027e+02,1.136013297425440953e+02
1.182570749804173147e+02,3.934565005834774638e+02
