1.896288561763722385e+02,1.117640496564940662e+02
2.127977055087934275e+02,7.016303125328455792e+01
5.555658566736074278e+01,2.601868017364072898e+02
8.421279746992159687e+01,1.217216257192984159e+02
1.758760714604657380e+02,9.933962714380440673e+01
2.197264530058540970e+02,2.254074484679004797e+02
1.272655902170592981e+02,2.968044196744785381e+02
3.644701796367484690e+02,1.858886482699597593e+02
1.011197649789265256e+02,1.477979201540382803e+02
2.337128093404884055e+02,2.022399394984008438e+02
1.005773036600485710e+02,3.321888052952090220e+02
2.924077766706855286e+01,2.000976171532107060e+02
5.030569005150171336e+01,9.963952863626133194e+01
2.271821540576228529e+02,9.279010660277566558e+01
2.086295457136127993e+02,4.669926574017823668e+02
2.592905474588200150e+02,-3.246102597734091688e+01
